Application_ID,Current City,Python (out of 3),R Programming (out of 3),Data Science (out of 3),Other skills,Institute,Degree,Stream,Current Year Of Graduation,Performance_PG,Performance_UG,Performance_12,Performance_10,True_Y,pred_Y
DS0452,Delhi,3,0,3,"Computer Vision, Deep Learning, Image Processing, Neural Networks, Python, Data Analytics","Jaypee Institute of Information Technology, Noida",Bachelor of Technology (B.Tech),Electronics and Communication,2021,,,,,1,1
DS0453,Indore,1,0,0,"AutoCAD, Autodesk Inventor, C Programming, SolidWorks, ANSYS, C++ Programming, GNU Octave, MATLAB, Arduino, Autodesk SketchBook, HTML, Machine Learning, Python",Indian Institute Of Technology Kanpur,Bachelor of Technology (B.Tech),Biological sciences and bioengineering,2022,,6.80/10,89.00/89.00,9.80/9.80,0,0
DS0454,Bangalore,2,2,0,"BIG DATA ANALYTICS, Data Analytics, Database Management System (DBMS), Linux, Machine Learning, Python, R Programming, SQL, Java",Center For Development Of Advanced Computing (Know IT CDAC ACTS Pune),Post Graduate Diploma in Big Data Analytics (PG-DBDA),Big Data Analytics,2019,61.00/100,68.34/100,,79.81/79.81,0,0
DS0455,Hyderabad,2,2,0,"MS-Office, C Programming, Python, R Programming, Visual Basic (VB), C++ Programming, MS SQL Server, NoSQL",BS Abdur Rahman University,Bachelor of Technology (B.Tech),Biotechnology,2018,,8.30/10,,,1,1
DS0456,Bangalore,2,2,0,"English Proficiency (Spoken), Data Analytics, MS-Excel, Machine Learning, Python, R Programming",Insofee,,Data Science,2019,,68.00/100,,,0,0
DS0457,Ajmer,2,0,0,"C Programming, C++ Programming, Data Analytics, Data Structures, Database Management System (DBMS), Python, Machine Learning","Govt. Women Engineering College,Ajmer",Bachelor of Technology (B.Tech),Computer  Science,2021,,7.00/7,,8.00/8.00,0,0
DS0458,Chandigarh,2,0,0,"Data Analytics, English Proficiency (Spoken), Hindi Proficiency (Spoken), MS-Excel, MS-Office, MS-PowerPoint, MS-Word, SQL, C Programming, C++ Programming, Hadoop, Linux, Machine Learning, MySQL, Python, Blockchain, Image Processing",Chandigarh University,Bachelor of Engineering (B.E),Computer Science & Engineering,2020,,7.10/10,8.20/8.20,9.30/9.30,1,1
DS0459,Kozhikode,2,2,0,"AutoCAD, Machine Learning, Python, R Programming, SQL, Natural Language Processing (NLP)",MAHENDRA ENGINEERING COLLEGE,Bachelor of Engineering (B.E),Mechatronics,2019,,8.00/10,7.90/7.90,,1,1
DS0460,Bangalore,2,0,0,"Data Analytics, Data Science, MS-Excel, Machine Learning, Python",Kannur University,Bachelor of Technology (B.Tech),,2013,,,,,0,0
DS0461,Bangalore,2,0,0,"English Proficiency (Spoken), English Proficiency (Written), MS-Word, Machine Learning, MySQL, Python, WordPress, Java","Sri Sairam College Of Engineering, Anekal,",Bachelor of Engineering (B.E),Computer  Science,2020,,7.90/10,83.60/83.60,,0,0
DS0462,Bangalore,3,0,0,"Algorithms, C Programming, C++ Programming, Data Analytics, Data Science, Data Structures, MS-Excel, MS-Word, Machine Learning, Python, Statistical Modeling, Database Management System (DBMS), SQL",Vadodara Institute Of Engineering,Bachelor of Engineering (B.E),Computer Science & Engineering,2018,8.06/10,,,,1,1
DS0463,Indore,1,2,0,"Algorithms, Cloud Computing, Database Management System (DBMS), MS-Excel, MS-Word, Machine Learning, Mathematics, R Programming, Statistical Modeling, Python, SPSS",DAVV Takshashila Parisar (UTD),Master of Technology (M.Tech),Big Data Analytics,2021,60.00/100,58.01/100,76.80/76.80,84.50/84.50,0,0
DS0464,Bangalore,2,2,0,"MS-Excel, Machine Learning, Python, R Programming, MS-Office",VVpuram College,Bachelor of Commerce (B.Com),,2017,,71.00/100,89.00/89.00,,0,0
DS0465,Banglore,2,0,0,"English Proficiency (Spoken), HTML, Java, MS-Excel, Python, Data Analytics",St Francis College For Women,Master of Science (M.Sc),computer science,2016,6.00/7,5.00/7,,,0,0
DS0466,Hyderabad,1,0,1,"HTML, JavaScript, Data Analytics, Deep Learning, Machine Learning, Neural Networks, Python",Gurunanak Institutions Of Technical Campus,Bachelor of Technology (B.Tech),Electronics and Communication,2016,,65.00/100,83.00/83.00,75.00/75.00,0,0
DS0467,Bangalore,1,0,0,"Android, C Programming, C++ Programming, Computer Networks, Data Structures, Database Management System (DBMS), English Proficiency (Spoken), English Proficiency (Written), HTML, Java, MS-Office, MS-PowerPoint, MS-Word, Adobe Photoshop, CSS, Linux, PHP, Python, XML",Christ University Bangalore,Bachelor of Technology (B.Tech),Computer  Science,2021,,,74.60/74.60,8.00/8.00,0,0
DS0468,Bangalore,3,3,3,"Adobe Photoshop, CSS, Computer Vision, Data Analytics, Deep Learning, HTML, JavaScript, MATLAB, Machine Learning, Natural Language Processing (NLP), Python, R Programming, MS-Excel, PHP, jQuery","College of Engineering And Technology, Bhubaneswar",Bachelor of Technology (B.Tech),Instrumentation & Electronics,2019,,6.74/10,,10.00/10.00,1,1
DS0469,Bangalore,2,0,0,"Data Analytics, Machine Learning, Python",Said Vidhya Institute Of Technology,Bachelor of Engineering (B.E),Mechanical Engineering,2017,,63.00/100,,,0,0
DS0470,Bangalore,2,1,0,"Machine Learning, Python, SQL, Database Testing, R Programming",Ghousia College of Engineering,Bachelor of Engineering (B.E),Mechanical Engineering,2019,,6.89/10,72.00/72.00,73.00/73.00,0,0
DS0471,Hyderabad,1,0,0,"English Proficiency (Spoken), MS-Excel, Data Analytics, Machine Learning, Python",National Institute Of Technology Agartala,B.Tech (Hons.),Civil Engineering,2017,,7.00/7,96.40/96.40,87.60/87.60,0,0
DS0472,Mumbai,2,2,0,"MS-Excel, MS-Office, MS-PowerPoint, Machine Learning, Python, R Programming, SPSS, Statistical Modeling, C++ Programming, Google Analytics, Six Sigma",IIT (ISM)Dhanbad,Master of Technology (M.Tech),Industrial and Management Engineering,2021,7.30/10,84.00/100,84.60/84.60,8.00/8.00,0,0
DS0473,Bangalore,3,2,0,"Data Analytics, MS-Word, Python, Event Management, MS-Office, MS-PowerPoint, R Programming, SQL",Insofe,Post Graduate Programme (PGP),"Data Science, Data Analytics, Big Data",2019,,,,,0,0
DS0474,Jaipur,2,0,2,"Deep Learning, Machine Learning, Python, Algorithms, Artifical Intelligence, C Programming, C++ Programming, Computer Vision, GitHub, Java","Arya College of Engineering & Research Centre, Jaipur",Bachelor of Technology (B.Tech),Computer  Science,2021,,,,,1,1
DS0475,Chennai,2,0,0,"Python, SQL",Great Lakes Institute of Management,Post Graduate Programme (PGP),Artificial Intelligence And Machine Learning,2020,,60.00/100,,,0,0
DS0476,Bangalore,2,2,0,"Machine Learning, Python, R Programming, Statistical Modeling, Apache, Hadoop",Visvesvaraya Technological University,Master of Technology (M.Tech),Engineering Design,2016,7.00/7,,,,0,0
DS0477,Pune,2,0,0,"Machine Learning, Python",University Department Of Computer Science Mumbai,Master of Science (M.Sc),Computer Science With The Specialization In Data Science,2020,,59.33/100,,,0,0
DS0478,Lucknow,2,0,1,"Artifical Intelligence, Django, Python, Deep Learning, Machine Learning",Feroze Gandhi Institute of Engineering & Technology,Bachelor of Technology (B.Tech),Computer Science & Engineering,2020,,78.00/100,68.40/68.40,64.60/64.60,0,0
DS0479,Barhampur,2,0,2,"C Programming, Data Structures, Database Management System (DBMS), Deep Learning, Machine Learning, Python",National Institute of Science and Technology,Bachelor of Technology (B.Tech),Computer  Science,2020,,,,,1,1
DS0480,Bangalore,1,0,0,"SAP, Machine Learning, Python",Vivekananda Institution Of Technology,Bachelor of Engineering (B.E),Information Science,2015,,56.00/100,53.00/53.00,67.00/67.00,0,0
DS0481,Kolhapur,2,2,0,"Data Science, MS-Excel, MS-Office, Python, R Programming, Machine Learning","Swami Ramanand Teerth Marathwada University, Nanded",Master of Science (M.Sc),Statistics,2019,7.34/10,74.00/100,,,0,0
DS0482,Bangalore,2,2,2,"Linux, Data Analytics, Deep Learning, Image Processing, Java, Machine Learning, PHP, Python, R Programming, Natural Language Processing (NLP), OpenCV, Statistical Modeling",Tula's Institute Of Engineering And Management,Bachelor of Technology (B.Tech),Computer Science & Engineering,2019,,61.00/100,60.00/60.00,74.40/74.40,1,1
DS0483,Bangalore,2,0,0,"C Programming, Internet of Things (IoT), Mathematics, Database Management System (DBMS), HTML, JavaScript, Machine Learning, MySQL, Python, BIG DATA ANALYTICS",Reva University,B.Tech (Hons.),Computer  Science,2020,,7.50/10,85.00/85.00,9.00/9.00,0,0
DS0484,Bangalore,2,0,0,"C Programming, HTML, PHP, Python, AngularJS, JavaScript","SJB Institute of Technology, Bangalore",Bachelor of Engineering (B.E) (Hons.),Information Science,2020,,7.68/10,,,0,0
DS0485,Idupulapaya,3,1,2,"English Proficiency (Written), Hindi Proficiency (Written), MS-Excel, MS-PowerPoint, MS-Word, Python, Telugu Proficiency (Spoken), Telugu Proficiency (Written), C Programming, Computer Vision, Deep Learning, Digital Signal Processing, English Proficiency (Spoken), Hindi Proficiency (Spoken), Image Processing, LaTeX, MATLAB, Machine Learning, NI Multisim, Neural Networks, OpenCV, Proteus Design Suite, Arduino, Artifical Intelligence, R Programming","Rajiv Gandhi University of Knowledge Technologies, Andhra Pradesh",Bachelor of Technology (B.Tech),Electronics and Communication,2021,,8.43/10,8.59/8.59,9.50/9.50,1,1
DS0486,Bangalore,2,0,0,"Algorithms, C Programming, Computer Networking, Data Structures, Database Management System (DBMS), Java, Python, Amazon Web Services (AWS), Bootstrap, Cloud Computing, Linux, Machine Learning, PHP",Bangalore Institute Of Technology,Bachelor of Engineering (B.E),Information Technology,2020,,8.12/10,,,0,0
DS0487,Bangalore,2,2,0,"MS-Office, Machine Learning, C Programming, Catia, Neural Networks, Python, R Programming, SAS, SQL",MITE,Bachelor of Engineering (B.E),Mechanical Engineering,2017,,64.16/100,76.33/76.33,79.53/79.53,1,1
DS0488,Bangalore,2,2,0,"Data Structures, Machine Learning, Database Management System (DBMS), Natural Language Processing (NLP), Neural Networks, Python, R Programming, SQL, Statistical Modeling",Sapthagiri College of Engineering,Bachelor of Engineering (B.E),Information Technology,2017,,56.85/100,65.40/65.40,67.00/67.00,1,1
DS0489,Pune,2,2,0,"Data Analytics, MS-Excel, Machine Learning, Python, R Programming, SAS, SQL, Statistical Modeling",Surya School Of Engineering And Technology,Bachelor of Technology (B.Tech),Electronics and Telecommunication Engineering (ETE),2015,,,,,1,1
DS0490,Bangalore,2,0,0,"GitHub, Linux, Python, Visual Basic (VB), C++ Programming, Java, JavaScript, SQL","Ramaiah College Of Arts, Science And Commerce",Bachelor of Computer Applications (BCA),Computer  Science,2019,,7.00/10,51.00/51.00,7.80/7.80,0,0
DS0491,Hyderabad,2,0,0,"MS-Office, MS-PowerPoint, Python, SQL",CMR College Of Engineering & Technology(CMRCET),Master of Technology (M.Tech),,2017,,1.00/5,,,0,0
DS0492,Bangalore,2,2,0,"Data Analytics, Python, R Programming",Sree Vidyanikethan Engineering College,Master of Technology (M.Tech),computer science,2018,8.91/10,,,,0,0
DS0493,Thrissur,1,2,0,"R Programming, BIG DATA ANALYTICS, Java, Machine Learning, Python","National Institute Of Electronics And Information Technology (NIELIT), Calicut",,Advance Diploma In Big Data Analytics,2020,,80.00/100,73.00/73.00,81.00/81.00,0,0
DS0494,Bangalore,3,0,0,"C Programming, Python, Adobe Illustrator, Java, Adobe Photoshop",Bangalore Institute Of Technology,Bachelor of Engineering (B.E),Electronics and Communication,2019,,6.90/10,79.00/79.00,89.00/89.00,0,0
DS0495,Bangalore,3,2,0,"C Programming, HTML, Java, Python, Android, Data Analytics, Data Science, Golang, JSP, Machine Learning, R Programming, REST API, Software Testing",Christ University Bangalore,Bachelor of Technology (B.Tech),computer science,2019,,,,,1,1
DS0496,Bangalore,2,0,0,"Algorithms, C Programming, Data Structures, Database Management System (DBMS), Java, Linux, Python",Jain University,B.Tech (Hons.),Computer  Science And Engineering,2020,,75.00/100,,,0,0
DS0497,Bangalore,2,0,0,"Algorithms, C Programming, C++ Programming, CSS, Data Analytics, Data Structures, HTML, Java, JavaScript, Linux, Machine Learning, Python",Islamic University Science And Technology,Bachelor of Technology (B.Tech),Computer Science AndEngineering,2019,,7.56/10,7.00/7.00,9.00/9.00,0,0
DS0498,Bangalore,3,0,0,"Data Analytics, MS-Office, Python, Algorithms, Data Science, Data Structures, Database Management System (DBMS), GitHub, MS-Excel, Machine Learning, Mathematics, OpenCV, SQL, Statistical Modeling, Natural Language Processing (NLP)",Uttarakhand Technical University,Bachelor of Technology (B.Tech),Civil Engineering,2018,,72.00/100,,7.40/7.40,1,1
DS0499,Bangalore,2,0,0,"Adobe Photoshop, HTML, Photography, Python, Adobe Illustrator, CSS, Java, Software Testing",New Horizon College of Engineering,Master of Computer Applications (MCA),,2020,71.00/100,,,,0,0
DS0500,Bangalore,3,0,1,"English Proficiency (Spoken), Python, Machine Learning, SQL, Deep Learning, Natural Language Processing (NLP)",Ghousia College of Engineering,Bachelor of Engineering (B.E),Electronics and Communication,2016,,71.00/100,,,1,1
DS0501,Jalandhar,2,0,0,"Arduino, C Programming, C++ Programming, Catia, Python, Raspberry Pi",NIT Jalandhar,Bachelor of Technology (B.Tech),Instrumentation and Control Engineering,2021,,7.28/10,76.02/76.02,9.00/9.00,0,0
DS0502,Bangalore,1,0,0,"C Programming, C++ Programming, Cloud Computing, Data Analytics, Data Science, Photography, Python",Dayananda Sagar University,Bachelor of Technology (B.Tech),Electronics and Communication,2019,,7.26/10,75.00/75.00,87.04/87.04,0,0
DS0503,Bangalore,2,2,0,"Mathematics, Data Analytics, English Proficiency (Written), MS-Office, Python, R Programming",Bangalore University,Integrated M.Sc.,Mathematics,2008,,6.40/10,,,0,0
DS0504,Hyderabad,2,0,0,"Computer Vision, Image Processing, Machine Learning, Python",Bapatla Engineering College,Bachelor of Technology (B.Tech),Information Technology,2016,,7.30/10,89.60/89.60,82.00/82.00,0,0
DS0505,Bangalore,1,0,0,"English Proficiency (Spoken), MS-Excel, English Proficiency (Written), Machine Learning, Python",Upendra Pai Memorial College,Bachelor of Business Management (B.B.M.),Marketing,2007,,,,,0,0
DS0506,Hyderabad,2,0,2,"Deep Learning, Machine Learning, Natural Language Processing (NLP), Python",VIT University Vellore,Master of Technology (M.Tech),Sensor Systems Technology,2015,8.30/10,69.29/100,91.00/91.00,82.10/82.10,0,0
DS0507,Pune,2,0,0,"MySQL, C Programming, HTML, Python, CSS",National Institute of Science and Technology,Bachelor of Technology (B.Tech),Information Technology,2017,,6.84/10,67.70/67.70,68.70/68.70,0,0
DS0508,Bangalore,2,0,1,"Data Science, MS-PowerPoint, MS-Word, Machine Learning, Python, Deep Learning",Haldia Institute of Technology,Bachelor of Technology (B.Tech),Production Engineering,2019,7.17/10,,75.00/75.00,89.00/89.00,0,0
DS0509,Hyderabad,2,2,1,"Machine Learning, Natural Language Processing (NLP), OpenCV, Python, R Programming, Artifical Intelligence, Deep Learning","National Institute Of Electronics & Information Technology, Calicut",,Artificial Intelligence,2020,,83.00/100,86.70/86.70,9.80/9.80,0,0
DS0510,Bangalore,1,0,1,"Deep Learning, MATLAB, Machine Learning, Python",Reva University,B.Tech (Hons.),Mechanical Engineering,2019,,7.85/10,,,0,0
DS0511,Indore,2,0,2,"C Programming, C++ Programming, Deep Learning, Machine Learning, Python, SQL",Medicaps University Indore,Bachelor of Technology (B.Tech),Computer Science &amp;engineering,2020,,9.24/10,84.60/84.60,8.20/8.20,1,1
DS0512,Varanasi,2,0,0,"Algorithms, C Programming, C++ Programming, CSS, Data Structures, HTML, Machine Learning, Python",IIT BHU,Bachelor of Technology (B.Tech),Ceramic Engineering,2021,,7.72/10,,,0,0
DS0513,Kolkata,2,0,0,"Computer Vision, Data Analytics, Machine Learning, Python, SQL, MS-Excel",The Bhawanipur Education Society College,Bachelor of Commerce (B.Com) (Hons.),Commerce With Maths,2019,,40.00/100,78.00/78.00,,0,0
DS0514,Bangalore,1,0,0,"Java, Machine Learning, Python",LNCT,Master of Technology (M.Tech),Computer Science & Engineering,2017,7.80/10,67.00/100,63.00/63.00,75.00/75.00,0,0
DS0515,Chennai,0,1,0,"Data Analytics, English Proficiency (Spoken), Financial Modeling, MS-Excel, Accounting, Digital Marketing, R Programming",PSG Institute Of Management,Post Graduate Diploma in Management (P.G.D.M.),Finance And Analytics,2021,,63.40/100,82.20/82.20,82.20/82.20,0,0
DS0516,Bangalore,3,2,3,"Data Science, Deep Learning, Machine Learning, Natural Language Processing (NLP), Python, Artifical Intelligence, R Programming",IES College of Technology,Bachelor of Engineering (B.E),Computer  Science,2019,,7.60/10,60.00/60.00,82.33/82.33,1,1
DS0517,Agartala,2,0,0,"English Proficiency (Spoken), English Proficiency (Written), Event Management, C Programming, Data Analytics, MS-Excel, MS-Office, MS-PowerPoint, MS-Word, Machine Learning, Physics, Python, SQL, Statistical Modeling",National Institute Of Technology Agartala,Integrated B.Tech & M.Tech,Engineering Physics,2019,,6.73/10,86.80/86.80,10.00/10.00,1,1
DS0518,Bangalore,1,0,0,"English Proficiency (Spoken), Catia, MS-Office, C Programming, C++ Programming, Data Analytics, Java, Machine Learning, Python",Alliance University,Bachelor of Technology (B.Tech),Aerospace Engineering,2020,,60.00/100,8.00/8.00,,0,0
DS0519,Pune,2,2,0,"MS-Excel, SQL, Machine Learning, Python, R Programming",Vtu Belgum,Bachelor of Engineering (B.E),Electronics and Telecommunication Engineering (ETE),2014,,62.00/100,,86.72/86.72,1,1
DS0520,Banglore,2,0,0,"Amazon Web Services (AWS), Data Science, Python",Balasore College of Engineering & Technology,Bachelor of Technology (B.Tech),,2019,,7.50/10,49.00/49.00,64.00/64.00,0,0
DS0521,Bangalore,2,0,1,"English Proficiency (Spoken), MS-Excel, Data Analytics, Python, Deep Learning, Machine Learning",Kumaun University,Bachelor of Commerce (B.Com),Commerce,2006,,,,,0,0
DS0522,Mumbai,2,0,0,"C++ Programming, Java, Blockchain, C Programming, Python, Servlets, AJAX, CSS, Data Science, HTML, Hibernate (Java), J2EE, JSP, JavaScript, Machine Learning, Neural Networks",Dharmsinh Desai University,Bachelor of Technology (B.Tech),Information Technology,2021,,8.74/10,,,0,0
DS0523,Bangalore,2,0,0,"SQL, Algorithms, Data Analytics, Data Structures, MS-Excel, Machine Learning, Mathematics, Python",PES Institute Of Technology,Master of Technology (M.Tech),Computer  Science,2019,69.00/100,67.00/100,74.00/74.00,89.00/89.00,0,0
DS0524,Bangalore,2,0,0,"Machine Learning, Python, Data Analytics, Power BI, SQL",Nationla Institute Of Science And Technology,Bachelor of Technology (B.Tech),Electronics and Communication,2018,,6.47/10,,,0,0
DS0525,Bangalore,2,0,0,"Data Analytics, English Proficiency (Spoken), Machine Learning, Python",Nalla Malla Reddy Engineering College,Bachelor of Technology (B.Tech),Electronics and Communication,2018,,57.00/100,,,0,0
DS0526,Ghaziabad,2,0,0,"Data Analytics, Linear Programming, MS-Excel, Machine Learning, Python, SQL, Statistical Modeling","IMS Engineering College, Ghaziabad",Bachelor of Technology (B.Tech),Mechanical Engineering,2017,,76.08/100,78.40/78.40,8.00/8.00,1,1
DS0527,Bangalore,2,2,0,"Data Analytics, MS-Office, Python, R Programming, SAS",Simplilearn,PG Diploma in Data Science,Data Analytics,2019,5.19/100,7.89/100,56.00/56.00,63.00/63.00,0,0
DS0528,Mumbai,2,2,0,"Data Analytics, Data Science, Python, R Programming, SAS",MH SABOO SIDDIK COLLEGE OF ENGINEERING,Bachelor of Engineering (B.E),Information Technology,2019,,5.79/10,,,1,1
DS0529,Bangalore,2,3,0,"R Programming, MS-Excel, MS-PowerPoint, MS-Word, Python, Hadoop, Java, Linux, Machine Learning",National Institute of Electronics and Information Technology,,Advanced Big Data Analytics,2020,65.00/100,80.00/100,82.00/82.00,88.00/88.00,0,0
DS0530,Bangalore,0,1,2,"CSS, HTML, Adobe Dreamweaver, BIG DATA ANALYTICS, C Programming, Computer Networking, Computer Networks, Data Analytics, Deep Learning, Image Processing, Machine Learning, MongoDB, NoSQL, SQL, C++ Programming, Data Structures, Ethical Hacking, R Programming",Reva University,Master of Science (M.S.),Computer  Science,2020,75.00/100,57.00/100,,,0,0
DS0531,Chennai,2,0,2,"Data Analytics, Deep Learning, Machine Learning, MySQL, Python, Statistical Modeling",PSG ITECH,Bachelor of Engineering (B.E),Electronics and Communication,2018,,6.77/10,92.50/92.50,95.60/95.60,1,1
DS0532,Bangalore,2,0,0,"Python, Data Analytics, Data Science, Java, Machine Learning","BNM Institute Of Technology, Bangalore",Bachelor of Engineering (B.E),Computer Science & Engineering,2018,,76.00/100,,,0,0
DS0533,Bangalore,1,0,0,"Computer Vision, Data Analytics, MS-Excel, MySQL, Python",Great Lakes Institute of Management,Post Graduate Programme (PGP),Data Analytics,2020,8.30/100,7.20/10,,,0,0
DS0534,Bangalore,2,2,0,"HTML, C Programming, CSS, Data Analytics, Java, MS-Excel, MySQL, PHP, Python, R Programming, Machine Learning","Jain University, Bangalore",Post Graduate Program in Business Analytics,Business Analytics,2020,,8.70/10,7.60/7.60,8.10/8.10,0,0
DS0535,Pune,2,0,2,"Algorithms, Articulate Storyline, Audacity, AutoCAD, Data Analytics, Deep Learning, Machine Learning, Natural Language Processing (NLP), Python, SQL",Shivaji University,Bachelor of Engineering (B.E),Mechanical Engineering,2017,,66.75/100,,89.82/89.82,1,1
DS0536,Bangalore,2,3,0,"Data Analytics, Data Science, MS-Excel, Machine Learning, R Programming, MongoDB, Python, Statistical Modeling, Tableau",Sri Krishna College of Engineering and Technology,Bachelor of Engineering (B.E),Technology,2019,,6.00/10,,,1,1
DS0537,Bangalore,3,0,0,"MS-Excel, Machine Learning, Python, SQL",Prasad V. Potluri Siddhartha Institute of Technology,MBA,Finance,2019,7.88/10,62.65/100,76.70/76.70,68.16/68.16,0,0
DS0538,Bangalore,2,0,0,"MS-Excel, Python, Machine Learning",B.T.L.I.T.M,Bachelor of Engineering (B.E),Information Technology,2004,,,,,0,0
DS0539,Bangalore,2,0,2,"Machine Learning, Data Analytics, Deep Learning, MySQL, Natural Language Processing (NLP), Neural Networks, Python, OpenCV",New Horizon College of Engineering,Bachelor of Technology (B.Tech),Mechanical Engineering,2019,,8.71/10,83.16/83.16,86.40/86.40,1,1
DS0540,Kharagpur,2,0,2,"Deep Learning, Java, Machine Learning, Python",IIT Kharagpur,Integrated B.Tech & M.Tech,Aerospace Engineering,2019,,8.12/10,86.00/86.00,,1,1
DS0541,Bangalore,1,0,0,"MS-PowerPoint, MS-Word, Data Analytics, Python, SQL",Christ University Bangalore,Master of Science (M.Sc),Mathematics,2019,,85.00/100,,,0,0
DS0542,Bangalore,2,0,0,"Data Analytics, Machine Learning, English Proficiency (Spoken), Java, MS-Excel, Python, SQL",Anamalai University,Master of Science (M.Sc),Computer  Science,2019,73.00/100,64.50/100,71.50/71.50,64.00/64.00,0,0
DS0543,Bangalore,1,2,0,"MS-Excel, R Programming, Data Structures, Python, SQL",SJBIT,Bachelor of Engineering (B.E),,2017,,70.00/100,,,0,0
DS0544,Bangalore,3,0,1,"MS-Excel, PostgreSQL, Python, BIG DATA ANALYTICS, GitHub, Natural Language Processing (NLP), OpenCV, Deep Learning, MongoDB",Imarticus Learning,PG Diploma in Data Science,Data Analytics,2019,70.00/100,53.00/100,68.00/68.00,70.00/70.00,0,0
DS0545,Bangalore,2,0,0,"C Programming, Image Processing, Java, Machine Learning, Python, Neural Networks, SQL",BMS Institute of Technology,Bachelor of Engineering (B.E),Computer  Science,2020,,,,,0,0
DS0546,Banglore,2,0,2,"Computer Vision, Deep Learning, Machine Learning, Natural Language Processing (NLP), Neural Networks, OpenCV, Python",Nalla Malla Reddy Engineering College,Bachelor of Technology (B.Tech),Electronics and Communication,2018,,57.00/100,90.00/90.00,9.00/9.00,1,1
DS0547,Jaipur,2,0,0,"C Programming, Data Science, Database Management System (DBMS), HTML, Machine Learning, OpenCV, Python, Django, MySQL","Manipal University, Jaipur",B.Tech (Hons.),Computer & Communication Engineering,2021,,8.12/10,74.80/74.80,86.80/86.80,0,0
DS0548,Bangalore,3,1,0,"Python, Data Structures, Flask, SQL, R Programming",Lovely Professional University,Bachelor of Technology (B.Tech),Computer  Science,2019,,6.62/10,6.30/6.30,6.20/6.20,0,0
DS0549,Dehradun,1,0,0,"HTML, MS-Office, Adobe Flash, Algorithms, C++ Programming, Data Structures, Eclipse (IDE), GitHub, Java, Linux, Machine Learning, MySQL, Node.js, PHP, Robotics, Software Testing, Android, Kotlin, Python","University of Petroleum & Energy Studies, Dehradun",Bachelor of Technology (B.Tech),Computer Science & Engineering,2021,,7.42/10,7.80/7.80,9.40/9.40,0,0
DS0550,Bangalore,3,0,0,"Python, Algorithms, Data Structures, Django, Machine Learning, Statistical Modeling",Dhanalakshmi Srinivasan College Of Engineering And Technology2010,Bachelor of Engineering (B.E),Electrical and Electronics Engineering,2014,,6.50/10,,,0,0
DS0551,Bhubaneswar,2,0,2,"Algorithms, C++ Programming, Data Structures, Deep Learning, Machine Learning, OpenCV, Python",IIT Bhubaneswar,Bachelor of Technology (B.Tech),Civil Engineering,2021,,7.09/10,85.60/85.60,10.00/10.00,1,1
DS0552,Bangalore,3,0,0,"C Programming, Java, MS-Word, Python, Cloud Computing, Django, Image Processing, MS-Office, SQL, JavaScript, PHP",The Oxford College of Engineering,Bachelor of Engineering (B.E),Computer  Science,2019,,6.80/10,86.50/86.50,8.70/8.70,0,0
DS0553,Mangaluru,0,0,0,"Adobe Photoshop, MS-Office, ANSYS, Adobe Illustrator, Java, MATLAB, SPSS",NIT Suratkal,Bachelor of Technology (B.Tech),Mechanical Engineering,2021,,,80.62/80.62,91.20/91.20,0,0
DS0554,Pune,2,0,0,"Data Analytics, Machine Learning, Python, SQL",MIT AOE,Bachelor of Engineering (B.E),Mechanical Engineering,2014,,63.66/100,85.67/85.67,85.61/85.61,0,0
DS0555,Roorkee,2,0,0,"English Proficiency (Spoken), English Proficiency (Written), Data Science, Digital Marketing, Event Management, Machine Learning, Python",IIT Roorkee,Integrated M.Sc.,Earth Sciences,2023,,7.20/10,89.00/89.00,95.20/95.20,0,0
DS0556,Bangalore,1,1,0,"C Programming, C++ Programming, Catia, Data Analytics, Data Science, MS-Excel, MS-Office, MySQL, SAP, SolidWorks, Algorithms, Python, R Programming, Statistical Modeling, Tableau","ITM University, Gwalior",B.Tech (Hons.),Mechanical Engineering,2016,,8.27/10,69.00/69.00,67.50/67.50,0,0
DS0557,Delhi,2,0,1,"C Programming, C++ Programming, MySQL, Neural Networks, Oracle, Python, Data Analytics, Data Science, Deep Learning, Machine Learning","Indian Institute Of Technology, Jammu",Master of Technology (M.Tech),Data Science,2021,9.43/10,8.61/10,86.20/86.20,9.00/9.00,0,0
DS0558,Bangalore,1,1,0,"MS-Excel, Python, R Programming, SQL",T John College,Master of Computer Applications (MCA),Computer Application,2019,60.00/100,55.00/100,,,0,0
DS0559,Bangalore,1,1,0,"MS-Excel, SQL, Machine Learning, Python, R Programming",University of Calcutta,Master of Science (M.Sc),Economics,2019,65.30/100,53.88/100,82.75/82.75,86.00/86.00,0,0
DS0560,Hyderabad,2,0,0,"Data Analytics, Database Management System (DBMS), Python, Machine Learning",Loyola Academy Degree And Pg College,Bachelor of Computer Science (B.C.S.),Computer Science & Engineering,2018,,70.00/100,91.20/91.20,8.00/8.00,0,0
DS0561,Kolkata,0,0,0,,Adamas Knowledge City,Bachelor of Technology (B.Tech),Computer  Science,2015,,7.36/10,,,0,0
DS0562,Bangalore,2,2,0,"CSS, HTML, JavaScript, jQuery, .NET, ASP.NET, Adobe Photoshop Lightroom CC, C#.NET, Machine Learning, Python, R Programming, SQL",BEC,Bachelor of Technology (B.Tech),Electronics and Telecommunication Engineering (ETE),2013,,7.20/10,,,1,1
